site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840170310076,0,10,20131217T0700-0600,61103,60,0,7.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131217T0700-0600,61103,60,0,7.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131217T0700-0600,61103,60,0,9.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131216T0700-0600,61103,60,0,1.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131216T0700-0600,61103,60,0,3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131216T0700-0600,61103,60,0,1.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131215T0700-0600,61103,60,0,7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131215T0700-0600,61103,60,0,8.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131215T0700-0600,61103,60,0,11.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131214T0700-0600,61103,60,0,5.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131214T0700-0600,61103,60,0,5.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131214T0700-0600,61103,60,0,6.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131213T0700-0600,61103,60,0,2.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131213T0700-0600,61103,60,0,1.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131213T0700-0600,61103,60,0,1.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131212T0700-0600,61103,60,0,7.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131212T0700-0600,61103,60,0,6.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131212T0700-0600,61103,60,0,7.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131211T0700-0600,61103,60,0,6.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131211T0700-0600,61103,60,0,4.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131211T0700-0600,61103,60,0,3.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131210T0700-0600,61103,60,0,8.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131210T0700-0600,61103,60,0,12.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131210T0700-0600,61103,60,0,11.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131209T0700-0600,61103,60,0,7.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131209T0700-0600,61103,60,0,12.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131209T0700-0600,61103,60,0,9.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131208T0700-0600,61103,60,0,4.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131208T0700-0600,61103,60,0,.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131208T0700-0600,61103,60,0,4.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131207T0700-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131207T0700-0600,61103,60,0,4.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131207T0700-0600,61103,60,0,7.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131206T0700-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131206T0700-0600,61103,60,0,5.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131206T0700-0600,61103,60,0,6.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131205T0700-0600,61103,60,0,10.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131205T0700-0600,61103,60,0,12.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131205T0700-0600,61103,60,0,9.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131204T0700-0600,61103,60,0,6.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131204T0700-0600,61103,60,0,2.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131204T0700-0600,61103,60,0,6.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131203T0700-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131203T0700-0600,61103,60,0,2.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131203T0700-0600,61103,60,0,1.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131202T0700-0600,61103,60,0,2.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131202T0700-0600,61103,60,0,3.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131202T0700-0600,61103,60,0,2.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131201T0700-0600,61103,60,0,3.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131201T0700-0600,61103,60,0,3.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131201T0700-0600,61103,60,0,5.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131130T0700-0600,61103,60,0,4.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131130T0700-0600,61103,60,0,3.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131130T0700-0600,61103,60,0,6.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131129T0700-0600,61103,60,0,3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131129T0700-0600,61103,60,0,2.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131129T0700-0600,61103,60,0,2.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131128T0700-0600,61103,60,0,9.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131128T0700-0600,61103,60,0,6.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131128T0700-0600,61103,60,0,8.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131127T0700-0600,61103,60,0,6.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131127T0700-0600,61103,60,0,8.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131127T0700-0600,61103,60,0,10.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131126T0700-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131126T0700-0600,61103,60,0,4.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131126T0700-0600,61103,60,0,6.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131125T0700-0600,61103,60,0,11.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131125T0700-0600,61103,60,0,9.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131125T0700-0600,61103,60,0,12.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131124T0700-0600,61103,60,0,7.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131124T0700-0600,61103,60,0,4.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131124T0700-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131123T0700-0600,61103,60,0,9.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131123T0700-0600,61103,60,0,9.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131123T0700-0600,61103,60,0,12.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131122T0700-0600,61103,60,0,6.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131122T0700-0600,61103,60,0,8.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131122T0700-0600,61103,60,0,9.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131121T0700-0600,61103,60,0,3.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131121T0700-0600,61103,60,0,3.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131121T0700-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131120T0700-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131120T0700-0600,61103,60,0,3.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131120T0700-0600,61103,60,0,6.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131119T0700-0600,61103,60,0,2.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131119T0700-0600,61103,60,0,2.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131119T0700-0600,61103,60,0,3.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131118T0700-0600,61103,60,0,12,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131118T0700-0600,61103,60,0,9.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131118T0700-0600,61103,60,0,14.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131117T0700-0600,61103,60,0,13.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131117T0700-0600,61103,60,0,9.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131117T0700-0600,61103,60,0,13.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20131116T0700-0600,61103,60,0,8.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131116T0700-0600,61103,60,0,6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131116T0700-0600,61103,60,0,9.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131115T0700-0600,61103,60,0,7.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131115T0700-0600,61103,60,0,8.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131115T0700-0600,61103,60,0,5.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131114T0700-0600,61103,60,0,8.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131114T0700-0600,61103,60,0,6.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131114T0700-0600,61103,60,0,9.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131113T0700-0600,61103,60,0,7.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131113T0700-0600,61103,60,0,5.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131113T0700-0600,61103,60,0,5.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131112T0700-0600,61103,60,0,7.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131112T0700-0600,61103,60,0,7.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131112T0700-0600,61103,60,0,10.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131111T0700-0600,61103,60,0,6.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131111T0700-0600,61103,60,0,4.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131111T0700-0600,61103,60,0,4.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131110T0700-0600,61103,60,0,5.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131110T0700-0600,61103,60,0,7.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131110T0700-0600,61103,60,0,11.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20131109T0700-0600,61103,60,0,11.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131109T0700-0600,61103,60,0,8.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131109T0700-0600,61103,60,0,8.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131108T0700-0600,61103,60,0,2.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131108T0700-0600,61103,60,0,2.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131108T0700-0600,61103,60,0,2.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20131107T0700-0600,61103,60,0,4.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131107T0700-0600,61103,60,0,3.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131107T0700-0600,61103,60,0,3.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131106T0700-0600,61103,60,0,8.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131106T0700-0600,61103,60,0,12.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131106T0700-0600,61103,60,0,12.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131105T0700-0600,61103,60,0,4.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131105T0700-0600,61103,60,0,4.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131105T0700-0600,61103,60,0,3.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131104T0700-0600,61103,60,0,8.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131104T0700-0600,61103,60,0,8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131104T0700-0600,61103,60,0,4.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131103T0700-0600,61103,60,0,2.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131103T0700-0600,61103,60,0,2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131103T0700-0600,61103,60,0,1.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131102T0700-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20131102T0700-0600,61103,60,0,4.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131102T0700-0600,61103,60,0,7.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20131101T0700-0600,61103,60,0,6.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131101T0700-0600,61103,60,0,9.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131101T0700-0600,61103,60,0,5.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20131031T0700-0600,61103,60,0,6.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131031T0700-0600,61103,60,0,7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131031T0700-0600,61103,60,0,6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131030T0700-0600,61103,60,0,3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131030T0700-0600,61103,60,0,3.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131030T0700-0600,61103,60,0,2.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131029T0700-0600,61103,60,0,5.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131029T0700-0600,61103,60,0,5.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131029T0700-0600,61103,60,0,4.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131028T0700-0600,61103,60,0,8.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131028T0700-0600,61103,60,0,1.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131028T0700-0600,61103,60,0,2.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131027T0700-0600,61103,60,0,3.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131027T0700-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131027T0700-0600,61103,60,0,3.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131026T0700-0600,61103,60,0,12.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131026T0700-0600,61103,60,0,8.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131026T0700-0600,61103,60,0,9.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131025T0700-0600,61103,60,0,3.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131025T0700-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131025T0700-0600,61103,60,0,2.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131024T0700-0600,61103,60,0,10.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131024T0700-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131024T0700-0600,61103,60,0,5.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131023T0700-0600,61103,60,0,7.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131023T0700-0600,61103,60,0,4.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131023T0700-0600,61103,60,0,4.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131022T0700-0600,61103,60,0,5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131022T0700-0600,61103,60,0,2.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131022T0700-0600,61103,60,0,3.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131021T0700-0600,61103,60,0,10.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131021T0700-0600,61103,60,0,6.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131021T0700-0600,61103,60,0,6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131020T0700-0600,61103,60,0,5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131020T0700-0600,61103,60,0,3.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131020T0700-0600,61103,60,0,4.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131019T0700-0600,61103,60,0,7.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131019T0700-0600,61103,60,0,5.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131019T0700-0600,61103,60,0,5.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131018T0700-0600,61103,60,0,7.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131018T0700-0600,61103,60,0,5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131018T0700-0600,61103,60,0,4.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131017T0700-0600,61103,60,0,5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131017T0700-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131017T0700-0600,61103,60,0,4.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131016T0700-0600,61103,60,0,10.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131016T0700-0600,61103,60,0,6.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131016T0700-0600,61103,60,0,6.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131015T0700-0600,61103,60,0,6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131015T0700-0600,61103,60,0,5.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131015T0700-0600,61103,60,0,2.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131014T0700-0600,61103,60,0,5.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131014T0700-0600,61103,60,0,4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131014T0700-0600,61103,60,0,2.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131013T0700-0600,61103,60,0,6.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131013T0700-0600,61103,60,0,2.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131013T0700-0600,61103,60,0,3.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131012T0700-0600,61103,60,0,6.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131012T0700-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131012T0700-0600,61103,60,0,3.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131011T0700-0600,61103,60,0,5.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131011T0700-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131011T0700-0600,61103,60,0,1.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131010T0700-0600,61103,60,0,1.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131010T0700-0600,61103,60,0,1.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131010T0700-0600,61103,60,0,1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131009T0700-0600,61103,60,0,2.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131009T0700-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131009T0700-0600,61103,60,0,1.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131008T0700-0600,61103,60,0,1.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131008T0700-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131008T0700-0600,61103,60,0,2.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131007T0700-0600,61103,60,0,10.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131007T0700-0600,61103,60,0,6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131007T0700-0600,61103,60,0,5.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131006T0700-0600,61103,60,0,7.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131006T0700-0600,61103,60,0,4.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20131006T0700-0600,61103,60,0,4.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20131005T0700-0600,61103,60,0,4.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20131005T0700-0600,61103,60,0,4.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
